task,scene_id,candidate_id,x,y,theta,target_x,target_y,target_z,target_distance,seed,collision,contact_pairs,visibility,visibility_margin,visible_cameras,eligible,eligible_phase1,ik_margin,ik_pass,ik_reason,rollout_count,successes,success_rate,video_paths,evaluation_skipped,skip_reason,baseline_label
TurnOnStove,4,17,2.1553964713793454,-3.506593823996163,0.26179938779915,3.109990625981184,-2.5519996693943234,1.1528,1.3499999999999999,1,False,[],True,0.39301456801745793,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.10276170264267222,False,residual_0.4173,0,0,,[],False,,candidate
TurnOnStove,4,18,2.226107149498,-3.4358831458775083,0.26179938779915,3.109990625981184,-2.5519996693943234,1.1528,1.25,1,False,[],True,0.39622152007866485,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.15371556700580388,False,residual_0.3219,0,0,,[],False,,candidate
TurnOnStove,4,19,1.9025833431198476,-2.228475863016177,-0.7853981633974443,3.109990625981184,-2.5519996693943234,1.1528,1.25,1,False,[],True,0.3962215198114387,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.15371556702336087,False,residual_0.3219,0,0,,[],False,,candidate
TurnOnStove,4,20,1.9991759257487556,-2.8496415712622225,0.2617993877991496,3.109990625981184,-2.5519996693943234,1.1528,1.15,1,False,[],True,0.6009963701530034,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.12085230768695382,False,residual_0.2224,0,0,,[],False,,candidate
TurnOnStove,4,21,2.296817827616655,-3.3651724677588533,0.26179938779915,3.109990625981184,-2.5519996693943234,1.1528,1.1499999999999997,1,False,[],True,0.3997281691532947,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.09313596179490863,False,residual_0.2221,0,0,,[],False,,candidate
TurnOnStove,4,22,1.9408563308721898,-1.8769996693943272,-0.26179938779914647,3.109990625981184,-2.5519996693943234,1.1528,1.35,1,False,[],True,0.5699900627504084,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.13517718720761462,False,residual_0.4348,0,0,,[],False,,candidate
TurnOnStove,4,23,1.9408563308721922,-3.2269996693943237,4.440892098500626e-16,3.109990625981184,-2.5519996693943234,1.1528,1.3499999999999999,1,False,[],True,0.39301456796867995,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.10276170338052171,False,residual_0.4173,0,0,,[],False,,candidate
TurnOnStove,4,24,2.0957685083776614,-2.2802396720366804,-0.5235987755982952,3.109990625981184,-2.5519996693943234,1.1528,1.05,1,False,[],True,0.6679715179720701,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.1659332851479531,False,residual_0.1196,0,0,,[],False,,candidate
TurnOnStove,4,25,2.0957685083776623,-2.8237596667519704,0.2617993877991496,3.109990625981184,-2.5519996693943234,1.1528,1.05,1,False,[],True,0.636251773815073,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.16124801471972489,False,residual_0.1246,0,0,,[],False,,candidate
TurnOnStove,4,26,2.2872664923859674,-3.026999669394324,0.5235987755982991,3.109990625981184,-2.5519996693943234,1.1528,0.9500000000000002,1,False,[],True,0.675191059016163,"[""robot0_agentview_left"", ""robot0_agentview_right""]",True,True,0.19620637780289046,True,ok,3,0,0.0,[],False,,candidate
TurnOnStove,4,27,2.027458871250636,-3.176999669394324,1.0471975511965983,3.109990625981184,-2.5519996693943234,1.1528,1.2500000000000002,1,False,[],True,0.39622167277531783,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.12485344401440586,False,residual_0.3300,0,0,,[],False,,candidate
TurnOnStove,4,28,2.1553964713793454,-3.506593823996163,0.7853981633974487,3.109990625981184,-2.5519996693943234,1.1528,1.3499999999999999,1,False,[],True,0.5396268402420124,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.15322789600402434,False,residual_0.4683,0,0,,[],False,,candidate
TurnOnStove,4,29,2.114061411629078,-1.9769996693943266,-1.0471975511965947,3.109990625981184,-2.5519996693943234,1.1528,1.15,1,False,[],True,0.39972816884246154,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.09313595880823532,False,residual_0.2221,0,0,,[],False,,candidate
TurnOnStove,4,30,2.226107149498,-3.4358831458775083,1.3089969389957474,3.109990625981184,-2.5519996693943234,1.1528,1.25,1,False,[],True,0.3962216727860557,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.12485356670010757,False,residual_0.3300,0,0,,[],False,,candidate
TurnOnStove,4,31,2.027458871250636,-3.176999669394324,0.5235987755982991,3.109990625981184,-2.5519996693943234,1.1528,1.2500000000000002,1,False,[],True,0.5689256851353217,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.12354659525067647,False,residual_0.3195,0,0,,[],False,,candidate
