task,scene_id,candidate_id,x,y,theta,target_x,target_y,target_z,target_distance,seed,collision,contact_pairs,visibility,visibility_margin,visible_cameras,eligible,eligible_phase1,ik_margin,ik_pass,ik_reason,rollout_count,successes,success_rate,video_paths,evaluation_skipped,skip_reason,baseline_label
TurnOnSinkFaucet,7,10,3.1180906792449763,-1.5783235327206282,-0.26179938779914913,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.25,1,False,[],True,0.4248249571207581,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.11109238250577332,False,residual_0.3248,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,11,3.0754979621063114,-1.254799726342477,0.5235987755982991,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.25,1,False,[],True,0.42482509764474086,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.11326935236392494,False,residual_0.3258,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,12,3.407868427131697,-1.5006778191898718,0.2617993877991496,4.325497962106311,-1.2547997263424768,0.9979166666666667,0.9499999999999998,1,False,[],True,0.8276187747656301,"[""robot0_agentview_left"", ""robot0_agentview_right""]",True,True,0.1923695473374168,True,ok,3,0,0.0,[],False,,candidate
TurnOnSinkFaucet,7,13,3.2429662073757632,-1.8797997263424773,0.5235987755982991,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.2500000000000002,1,False,[],True,0.7062268188322749,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.10587842003350241,False,residual_0.3418,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,14,3.0214980966160683,-0.9053940154540787,-0.2617993877991456,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.3499999999999996,1,True,"[[""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_base_g0""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_base_g0""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right_door_trim_right""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_right_door_trim_right""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_inner_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_inner_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_inner_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_inner_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_inner_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_inner_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_inner_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_inner_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_left""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_left""]]",True,0.6725266849993312,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.13903073159158882,False,residual_0.4320,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,15,3.3754979621063113,-1.254799726342477,-0.26179938779914913,4.325497962106311,-1.2547997263424768,0.9979166666666667,0.9500000000000002,1,False,[],True,0.7882780907009923,"[""robot0_agentview_left"", ""robot0_agentview_right""]",True,True,0.19836125160546986,True,ok,3,0,0.0,[],False,,candidate
TurnOnSinkFaucet,7,16,3.0214980966160683,-0.9053940154540787,3.552713678800501e-15,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.3499999999999996,1,False,[],True,0.6680538617853164,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.09506520182491375,False,residual_0.4249,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,17,3.3112758445027897,-1.5265597237001238,0.0,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.05,1,False,[],True,0.7511976674211011,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.13576106922994075,False,residual_0.1231,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,18,3.4161712881326514,-1.779799726342477,0.7853981633974487,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.0499999999999996,1,False,[],True,0.7511977943283447,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.0984713818127652,False,residual_0.1126,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,19,3.4416144856231274,-2.1386832028256615,0.5235987755982991,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.25,1,False,[],True,0.7015741248814451,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.11326935236392494,False,residual_0.3233,0,0,,[],False,,candidate
