task,scene_id,candidate_id,x,y,theta,target_x,target_y,target_z,target_distance,seed,collision,contact_pairs,visibility,visibility_margin,visible_cameras,eligible,eligible_phase1,ik_margin,ik_pass,ik_reason,rollout_count,successes,success_rate,video_paths,evaluation_skipped,skip_reason,baseline_label
TurnOnStove,7,0,0.859989618801439,-1.5738021507971913,3.1415963267948968,0.6716716611921675,-1.7443515150951965,0.8417345132743362,0.25406837430223594,1,False,[],True,0.4590521644665192,"[""robot0_agentview_left"", ""robot0_agentview_right""]",True,True,0.06087696854248179,True,ok,3,0,0.0,[],False,,p_ref+p_near+p_star
TurnOnStove,7,1,1.3434231033193886,-2.4161029572224155,2.3561944901923466,0.6716716611921675,-1.7443515150951965,0.8417345132743362,0.95,1,False,[],True,0.9626975123774373,"[""robot0_agentview_left"", ""robot0_agentview_right""]",True,True,0.11326935238303919,True,ok,3,0,0.0,[],False,,candidate
TurnOnStove,7,2,1.7542034159227144,-1.1193515150951943,-2.3561944901923426,0.6716716611921675,-1.7443515150951965,0.8417345132743362,1.25,1,True,"[[""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_left_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_left_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_2_main_group_1_left_door_trim_bottom""]]",True,0.7400461793423225,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.11327985029307648,False,residual_0.3324,0,0,,[],False,,candidate
TurnOnStove,7,3,1.8790789440535036,-2.0678753214733456,2.8797932657906458,0.6716716611921675,-1.7443515150951965,0.8417345132743362,1.2500000000000002,1,False,[],True,0.833079156079606,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.1087753678397862,False,residual_0.3283,0,0,,[],False,,candidate
TurnOnStove,7,4,1.6676008755442728,-2.319351515095195,-3.1415926535897913,0.6716716611921675,-1.7443515150951965,0.8417345132743362,1.1500000000000001,1,False,[],True,0.4567566658916552,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.028177453097990555,False,residual_0.2579,0,0,,[],False,,candidate
TurnOnStove,7,5,1.046671661192166,-1.0948324622568666,-2.3561944901923426,0.6716716611921675,-1.7443515150951965,0.8417345132743362,0.7500000000000001,1,True,"[[""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_base_g0""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_base_g0""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_1_left_door_trim_right""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_1_left_door_trim_right""], [""stack_1_main_group_1_left_door_handle_handle"", ""mobilebase0_pedestal_feet_col""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_1_right_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_1_right_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_1_right_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_1_right_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_1_right_door_trim_left""], [""mobilebase0_pedestal_feet_col"", ""stack_1_main_group_1_right_door_trim_left""], [""stack_1_main_group_1_right_door_handle_handle"", ""mobilebase0_pedestal_feet_col""]]",True,0.8786472034312194,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.2128352313665126,True,ok,0,0,,[],False,,candidate
TurnOnStove,7,6,1.6858937787956885,-1.4725915177375477,-2.356194490192343,0.6716716611921675,-1.7443515150951965,0.8417345132743362,1.0499999999999996,1,False,[],True,0.498956060092535,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.05126571769061557,False,residual_0.1315,0,0,,[],False,,candidate
TurnOnStove,7,7,1.202001747082079,-2.2746816009851063,2.6179938779914966,0.6716716611921675,-1.7443515150951965,0.8417345132743362,0.75,1,False,[],True,0.8785513288508493,"[""robot0_agentview_left"", ""robot0_agentview_right""]",True,True,0.21143705085837564,True,ok,3,0,0.0,[],False,,candidate
TurnOnStove,7,8,1.8408059563011605,-2.4193515150951947,2.0943951023931966,0.6716716611921675,-1.7443515150951965,0.8417345132743362,1.3499999999999999,1,True,"[[""mobilebase0_pedestal_feet_col"", ""counter_1_front_group_base_right""], [""mobilebase0_pedestal_feet_col"", ""counter_1_front_group_base_right""]]",True,0.44544222871218886,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.11339955916470498,False,residual_0.4512,0,0,,[],False,,candidate
TurnOnStove,7,9,1.5809983351658285,-2.2693515150951953,2.0943951023931966,0.6716716611921675,-1.7443515150951965,0.8417345132743362,1.0499999999999998,1,False,[],True,0.4989559490938097,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.05076787110668958,False,residual_0.1306,0,0,,[],False,,candidate
